student_id,name,skills
1023,Student1023,process management software architecture
1024,Student1024,data modeling embedded systems
1025,Student1025,bash scripting vpc
1026,Student1026,performance optimization gitops
1027,Student1027,scala jest
1028,Student1028,c# haskell
1029,Student1029,excel artifact registry
1030,Student1030,typescript image processing
1031,Student1031,autoscaling scikit-learn
1032,Student1032,intellij angular
1033,Student1033,predictive modeling zero trust
1034,Student1034,html virtualbox
1035,Student1035,predictive analytics monitoring
1036,Student1036,monitoring android studio
1037,Student1037,speech recognition recommendation systems
1038,Student1038,docker desktop seaborn
1039,Student1039,firebase clustering
1040,Student1040,vhdl webpack
1041,Student1041,gitlab java (android)
1042,Student1042,kubernetes zero trust
1043,Student1043,tableau bdd
1044,Student1044,clustering gitlab
1045,Student1045,unit testing ubuntu
1046,Student1046,microservices matplotlib
1047,Student1047,pair programming s3
1048,Student1048,system design centos
1049,Student1049,aws google cloud
1050,Student1050,clustering swift
1051,Student1051,switching c#
1052,Student1052,tableau cypress
1053,Student1053,nestjs fastapi
1054,Student1054,kubernetes openai api
1055,Student1055,innovation ruby
1056,Student1056,snowflake responsive design
1057,Student1057,jira wireshark
1058,Student1058,gitlab ci virtualbox
1059,Student1059,critical thinking backend
1060,Student1060,bitbucket web performance
1061,Student1061,play store datadog
1062,Student1062,express github actions
1063,Student1063,sass virtualization
1064,Student1064,pandas css
1065,Student1065,cloudfront proxy servers
1066,Student1066,time series analysis autoML
1067,Student1067,ai ethics vmware
1068,Student1068,data mining cloudfront
1069,Student1069,mobile security release management
1070,Student1070,ci/cd data lakehouse
1071,Student1071,data visualization software engineering
1072,Student1072,play store load balancing
1073,Student1073,docker desktop gitops
1074,Student1074,cross-browser testing vmware
1075,Student1075,typescript cross-browser testing
1076,Student1076,matlab django
1077,Student1077,process management prometheus
1078,Student1078,unit testing asp.net
1079,Student1079,network architecture vmware
1080,Student1080,dhcp in-app payments
1081,Student1081,data labeling unsupervised learning
1082,Student1082,sql firewall
1083,Student1083,tcp/ip keras
1084,Student1084,feature engineering grafana
1085,Student1085,r data lakes
1086,Student1086,c tableau
1087,Student1087,project management penetration testing
1088,Student1088,nestjs ai
1089,Student1089,langchain openai api
1090,Student1090,app store monitoring
1091,Student1091,api integration jenkins
1092,Student1092,vmware business intelligence
1093,Student1093,release management ids
1094,Student1094,api integration scala
1095,Student1095,babel hyperparameter tuning
1096,Student1096,version control github
1097,Student1097,jenkins airflow
1098,Student1098,sql app store
1099,Student1099,proxy servers datadog
1100,Student1100,industrial automation webpack
1101,Student1101,research business intelligence
1102,Student1102,backend pair programming
1103,Student1103,github nodejs
1104,Student1104,reinforcement learning powershell
1105,Student1105,reinforcement learning splunk
1106,Student1106,airflow haskell
1107,Student1107,hadoop classification
1108,Student1108,data lakehouse git
1109,Student1109,software engineering simulation
1110,Student1110,security pytorch
1111,Student1111,firewall dns
1112,Student1112,model evaluation software engineering
1113,Student1113,penetration testing github actions
1114,Student1114,autocad transfer learning
1115,Student1115,kanban ai
1116,Student1116,data analysis pycharm
1117,Student1117,metasploit power bi
1118,Student1118,kotlin predictive analytics
1119,Student1119,neural networks r
1120,Student1120,typescript intellij
1121,Student1121,python ansible
1122,Student1122,monday ui
1123,Student1123,intellij matlab
1124,Student1124,unsupervised learning ui
1125,Student1125,troubleshooting image processing
1126,Student1126,cross-browser testing linux
1127,Student1127,html anomaly detection
1128,Student1128,problem solving nmap
1129,Student1129,data warehousing project management
1130,Student1130,troubleshooting excel
1131,Student1131,nestjs ethical hacking
1132,Student1132,matlab chatbot
1133,Student1133,security docker
1134,Student1134,vite penetration testing
1135,Student1135,prometheus network architecture
1136,Student1136,full stack forensics
1137,Student1137,fastapi industrial automation
1138,Student1138,autocad confluence
1139,Student1139,storage management data labeling
1140,Student1140,hyperparameter tuning autoscaling
1141,Student1141,network security innovation
1142,Student1142,recommendation systems gitlab
1143,Student1143,docker data lakehouse
1144,Student1144,encryption agile
1145,Student1145,proxy servers firewall
1146,Student1146,sonarqube nmap
1147,Student1147,leadership network security
1148,Student1148,reinforcement learning prometheus
1149,Student1149,numpy deep learning
1150,Student1150,iot xcode
1151,Student1151,dhcp cross-browser testing
1152,Student1152,grafana xcode
1153,Student1153,angular datadog
1154,Student1154,research api
1155,Student1155,ai network architecture
1156,Student1156,matlab scala
1157,Student1157,mlops huggingface
1158,Student1158,vpn security
1159,Student1159,html speech recognition
1160,Student1160,windows server full stack
1161,Student1161,data governance code review
1162,Student1162,logging python
1163,Student1163,confluence ruby
1164,Student1164,gitlab ci electronics
1165,Student1165,system design software engineering
1166,Student1166,figma troubleshooting
1167,Student1167,problem solving nmap
1168,Student1168,big data trello
1169,Student1169,automation model optimization
1170,Student1170,data governance chatbot
1171,Student1171,security trello
1172,Student1172,storage management full stack
1173,Student1173,react native microservices
1174,Student1174,xcode sass
1175,Student1175,code review classification
1176,Student1176,simulation model evaluation
1177,Student1177,confluence splunk
1178,Student1178,reinforcement learning kubernetes
1179,Student1179,image processing debugging
1180,Student1180,responsive design full stack
1181,Student1181,ids postman
1182,Student1182,kafka ec2
1183,Student1183,network architecture github
1184,Student1184,aws api integration
1185,Student1185,supervised learning virtualbox
1186,Student1186,bootstrap switching
1187,Student1187,flutter incident response
1188,Student1188,ips git
1189,Student1189,cloud shell scripting
1190,Student1190,webpack ethical hacking
1191,Student1191,data visualization trello
1192,Student1192,play store network architecture
1193,Student1193,notion keras
1194,Student1194,swift c#
1195,Student1195,cypress generative ai
1196,Student1196,model optimization sonarqube
1197,Student1197,gcp php
1198,Student1198,ids vmware
1199,Student1199,api rust
1200,Student1200,api integration classification
1201,Student1201,vmware r
1202,Student1202,machine learning android studio
1203,Student1203,sql system monitoring
1204,Student1204,data governance snowflake
1205,Student1205,app store javascript
1206,Student1206,grafana vulnerability scanning
1207,Student1207,ec2 nosql
1208,Student1208,dimensionality reduction penetration testing
1209,Student1209,elasticsearch openai api
1210,Student1210,snowflake big data
1211,Student1211,pandas ci/cd
1212,Student1212,plc rust
1213,Student1213,xcode babel
1214,Student1214,cloud architecture asp.net
1215,Student1215,data visualization data pipelines
1216,Student1216,ci/cd release management
1217,Student1217,dhcp swift
1218,Student1218,openai api kotlin
1219,Student1219,scada model evaluation
1220,Student1220,dns system design
1221,Student1221,integration testing team collaboration
1222,Student1222,azure design patterns
1223,Student1223,api development transfer learning
1224,Student1224,chatbot information security
1225,Student1225,bdd model optimization
1226,Student1226,debugging ui
1227,Student1227,laravel mlops
1228,Student1228,integration testing dimensionality reduction
